name,power_state,guest_os,os_category,ip_address,hostname,vcenter_path,vcenter_url,datacenter,cpus,memory_gb,VI.ENV,VI.LANDSCAPE,VI.OWNER,VI.PURPOSE,VI.TIER,App_Name,Description,Owner,deployment,cmdb_uuid,tags
st1lntkgfadb01,poweredOn,Oracle Linux 8 (64-bit),linux,10.5.16.90,st1lntkgfadb01,/PHX1-THRYV-DC/vm/LINUX_SERVERS/DB/Oraclefeatures/st1lntkgfadb01,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,8,128.0,FTA/CFIT,KGEN,Shakir Mustafa,Oracle Feat DB,Non-Production,,,,,vmw-vm-2706b3e1-662a-560e-a3fb-c86ec1e74507,
st1lntkgfbdb-01,poweredOn,Oracle Linux 8 (64-bit),linux,10.5.16.93,st1lntkgfbdb-01,/PHX1-THRYV-DC/vm/LINUX_SERVERS/DB/Oraclefeatures/st1lntkgfbdb-01,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,8,128.0,TEST,,Shakir Mustafa,Oracle Feat DB,Non-Production,,,,,vmw-vm-6a2bcb94-cc28-5d3a-9199-6637307b5bdc,
st1lntkgnsk2db1,poweredOn,Oracle Linux 8 (64-bit),linux,10.5.16.141,st1lntkgnsk2db1.corp.pvt,/PHX1-THRYV-DC/vm/LINUX_SERVERS/DB/Oraclefeatures/st1lntkgnsk2db1,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,8,96.0,TEST,Unknown,Shakir Mustafa,Oracle Feat DB,Non-Production,,,,,vmw-vm-57b76279-0bd8-5680-ba83-09c9ad8268c9,
st1lntkmssl01,poweredOn,Oracle Linux 8 (64-bit),linux,10.5.33.40,st1lntkmssl01.corp.pvt,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Kms/Non_prod/st1lntkmssl01,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,4,8.0,TEST,Unknown,Jason I,KMS,Non-Production,,,,,vmw-vm-86919c62-fe25-5b8f-a29e-6a0931ce9722,
st1lntkmssl02,poweredOn,Oracle Linux 8 (64-bit),linux,10.5.33.41,st1lntkmssl02.corp.pvt,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Kms/Non_prod/st1lntkmssl02,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,4,8.0,TEST,Unknown,Jason I,KMS,Non-Production,,,,,vmw-vm-6f16ee52-612a-5594-877c-3e82a904ff42,
st1lntkmssl03,poweredOn,Oracle Linux 8 (64-bit),linux,10.5.33.39,st1lntkmssl03.corp.pvt,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Kms/Non_prod/st1lntkmssl03,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,4,8.0,TEST,Unknown,Jason I,KMS,Non-Production,,,,,vmw-vm-a7e4e166-a5bc-5ef2-adfb-486f4b651cdb,
st1lntkmsws01,poweredOn,Oracle Linux 8 (64-bit),linux,10.5.33.42,st1lntkmsws01.corp.pvt,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Kms/Non_prod/st1lntkmsws01,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,2,8.0,TEST,Unknown,Jason I,KMS,Non-Production,,,,,vmw-vm-eed3a885-605e-5a2f-88c6-5c1c033ef62e,
st1lntkmsws02,poweredOn,Oracle Linux 8 (64-bit),linux,10.5.33.43,st1lntkmsws02.corp.pvt,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Kms/Non_prod/st1lntkmsws02,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,2,8.0,TEST,Unknown,Jason I,KMS,Non-Production,,,,,vmw-vm-12fcb7f1-c439-5c8e-9b68-2ddfaaeef850,
st1lntkmsws03,poweredOn,Oracle Linux 8 (64-bit),linux,10.5.33.44,st1lntkmsws03.corp.pvt,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Kms/Non_prod/st1lntkmsws03,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,2,8.0,TEST,Unknown,Jason I,KMS,Non-Production,,,,,vmw-vm-4bf1e03d-8046-521a-8516-830fc25ac07f,
st1lntmk7193,poweredOn,Oracle Linux 8 (64-bit),linux,10.5.4.80,st1lntmk7193.corp.pvt,/PHX1-THRYV-DC/vm/LINUX_SERVERS/PERSONAL/st1lntmk7193,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,8,16.0,TEST,Unknown,Michael Kuriger,Personal Server,Non-Production,,,,,vmw-vm-02598d31-b317-53df-9246-e704614bdde5,
st1lntmpcfit-01,poweredOn,Oracle Linux 9 (64-bit),linux,10.5.5.57,st1lntmpcfit-01.corp.pvt,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Merchant_platform/st1lntmpcfit-01,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,4,32.0,TEST,,Dan Kovari,Merchant Platform,Non-Production,merchantplatform,,Dan Kovari (v982284),,vmw-vm-40020964-249f-50cc-ba93-ce5477b648a0,
st1lntmpcfit-02,poweredOn,Oracle Linux 9 (64-bit),linux,10.5.5.56,st1lntmpcfit-02.corp.pvt,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Merchant_platform/st1lntmpcfit-02,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,4,32.0,TEST,,Dan Kovari,Merchant Platform,Non-Production,merchantplatform,,Dan Kovari (v982284),,vmw-vm-5b343956-07b7-5d97-a1d7-0d33215b4a38,
st1lntmpcfit-03,poweredOn,Oracle Linux 9 (64-bit),linux,10.5.4.208,st1lntmpcfit-03.corp.pvt,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Merchant_platform/st1lntmpcfit-03,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,4,32.0,TEST,,Dan Kovari,Merchant Platform,Non-Production,merchantplatform,,Dan Kovari (v982284),,vmw-vm-9b75959d-38a2-51c4-af70-646134d04ae0,
st1lntmpcfit-04,poweredOn,Oracle Linux 9 (64-bit),linux,10.5.5.59,st1lntmpcfit-04.corp.pvt,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Merchant_platform/st1lntmpcfit-04,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,4,32.0,TEST,,Dan Kovari,Merchant Platform,Non-Production,merchantplatform,,Dan Kovari (v982284),,vmw-vm-397a88e8-c5c8-557e-af42-7b1dfbc1e75b,
st1lntmpcfit-05,poweredOn,Oracle Linux 9 (64-bit),linux,10.5.5.58,st1lntmpcfit-05.corp.pvt,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Merchant_platform/st1lntmpcfit-05,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,4,32.0,TEST,,Dan Kovari,Merchant Platform,Non-Production,merchantplatform,,Dan Kovari (v982284),,vmw-vm-ea0a879f-e08d-50b0-b2bd-f88889856a57,
st1lntmpcfit-06,poweredOn,Oracle Linux 9 (64-bit),linux,10.5.5.62,st1lntmpcfit-06.corp.pvt,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Merchant_platform/st1lntmpcfit-06,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,4,32.0,TEST,,Dan Kovari,Merchant Platform,Non-Production,merchantplatform,,Dan Kovari (v982284),,vmw-vm-9a61840e-6031-5316-bb38-d5083a7bfcdf,
st1lntmpcfit-07,poweredOn,Oracle Linux 9 (64-bit),linux,10.5.5.61,st1lntmpcfit-07.corp.pvt,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Merchant_platform/st1lntmpcfit-07,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,4,32.0,TEST,,Dan Kovari,Merchant Platform,Non-Production,merchantplatform,,Dan Kovari (v982284),,vmw-vm-37f0d46d-3cbb-586f-b45a-8d233df04535,
st1lntmpcfit-08,poweredOn,Oracle Linux 9 (64-bit),linux,10.5.5.64,st1lntmpcfit-08.corp.pvt,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Merchant_platform/st1lntmpcfit-08,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,4,32.0,TEST,,Dan Kovari,Merchant Platform,Non-Production,merchantplatform,,Dan Kovari (v982284),,vmw-vm-4ffef52e-fbd7-5876-ba9a-73b3380c3237,
st1lntmpcfit-09,poweredOn,Oracle Linux 9 (64-bit),linux,10.5.5.63,st1lntmpcfit-09.corp.pvt,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Merchant_platform/st1lntmpcfit-09,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,4,32.0,TEST,,Dan Kovari,Merchant Platform,Non-Production,merchantplatform,,Dan Kovari (v982284),,vmw-vm-3629d96c-a776-5a74-a7b2-9dcdafd5b40d,
st1lntmpdb01,poweredOn,Oracle Linux 8 (64-bit),linux,10.5.16.126,st1lntmpdb01.corp.pvt,/PHX1-THRYV-DC/vm/LINUX_SERVERS/DB/Oracle/Non_prod/st1lntmpdb01,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,2,16.0,FTA/CFIT,Merchant Platform,Shakir Mustafa,Oracle DB,Non-Production,,,,,vmw-vm-ae59b2e7-df15-53f1-8da0-cee4faa360d0,
st1lntmpdb02,poweredOn,Oracle Linux 8 (64-bit),linux,10.5.16.127,st1lntmpdb02.corp.pvt,/PHX1-THRYV-DC/vm/LINUX_SERVERS/DB/Oracle/Non_prod/st1lntmpdb02,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,2,16.0,TEST,,Shakir Mustafa,Oracle DB,Non-Production,,,,,vmw-vm-4c4a45ec-7afc-53a7-a9b8-2e40f24d0ff0,
st1lntmtxdb-01,poweredOn,Oracle Linux 8 (64-bit),linux,10.5.16.174,st1lntmtxdb-01.corp.pvt,/PHX1-THRYV-DC/vm/LINUX_SERVERS/DB/Others/st1lntmtxdb-01,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,2,16.0,TEST,,Shakir Mustafa,Oracle DB,Non-Production,,,,,vmw-vm-d07a858d-d9c1-5698-9520-42711c9fdc25,
st1lntoraad01,poweredOff,Oracle Linux 7 (64-bit),linux,,st1lntoraad01.corp.pvt,/PHX1-THRYV-DC/vm/LINUX_SERVERS/DB/Others/st1lntoraad01,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,2,16.0,TEST,,Shakir Mustafa,Oracle DB,Non-Production,,,,,vmw-vm-b0cb849e-381f-50ef-9415-43f3d8432907,
st1lntoraad07,poweredOff,Oracle Linux 7 (64-bit),linux,,st1lntoraad07,/PHX1-THRYV-DC/vm/LINUX_SERVERS/DB/Others/st1lntoraad07,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,2,16.0,TEST,,Shakir Mustafa,Oracle DB,Non-Production,,,,,vmw-vm-cb88f23b-6093-59c8-b2fe-64fcce857dc2,
st1lntoraclef01,poweredOn,Oracle Linux 8 (64-bit),linux,10.5.32.120,st1lntoraclef01,/PHX1-THRYV-DC/vm/LINUX_SERVERS/DB/Others/st1lntoraclef01,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,2,4.0,TEST,,Shakir Mustafa,Oracle DB,Non-Production,Oracle Enterprise Linux,,Kinde Getu (getuk01),,vmw-vm-fb81d78f-75c5-53bb-967f-e2d8b69b9314,
st1lntoraclef02,poweredOn,Oracle Linux 8 (64-bit),linux,10.5.32.122,st1lntoraclef02.corp.pvt,/PHX1-THRYV-DC/vm/LINUX_SERVERS/DB/Others/st1lntoraclef02,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,2,4.0,TEST,,Shakir Mustafa,Oracle DB,Non-Production,Oracle Enterprise Linux,,Kinde Getu (getuk01),,vmw-vm-3e165440-b4cc-54dd-b535-779bfb12ec82,
st1lntoraclef03,poweredOn,Oracle Linux 8 (64-bit),linux,10.5.32.121,st1lntoraclef03,/PHX1-THRYV-DC/vm/LINUX_SERVERS/DB/Others/st1lntoraclef03,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,2,4.0,TEST,,Shakir Mustafa,Oracle DB,Non-Production,Oracle Enterprise Linux,,Kinde Getu (getuk01),,vmw-vm-b9e79589-ced4-54d9-8655-46600c406243,
st1lntoractst1,poweredOn,Oracle Linux 8 (64-bit),linux,192.168.166.226,st1lntoractst1.corp.pvt,/PHX1-THRYV-DC/vm/LINUX_SERVERS/DB/Oracle/Non_prod/st1lntoractst1,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,8,128.0,TEST,Unknown,Shakir Mustafa,Oracle DB,Non-Production,,,,,vmw-vm-5b1e32fd-759c-50a9-943f-550f222aa478,
st1lntoractst2,poweredOn,Oracle Linux 8 (64-bit),linux,192.168.166.227,st1lntoractst2.corp.pvt,/PHX1-THRYV-DC/vm/LINUX_SERVERS/DB/Oracle/Non_prod/st1lntoractst2,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,8,128.0,TEST,Unknown,Shakir Mustafa,Oracle DB,Non-Production,,,,,vmw-vm-a5dec416-0da2-5081-b8ba-58aa5ebc42b8,
st1lntoraupg1,poweredOn,Oracle Linux 8 (64-bit),linux,10.5.4.136,st1lntoraupg1.corp.pvt,/PHX1-THRYV-DC/vm/LINUX_SERVERS/DB/Others/st1lntoraupg1,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,2,8.0,TEST,,Shakir Mustafa,Oracle DB,Non-Production,,,,,vmw-vm-88b560a7-1def-52f7-8ce0-650992c31a82,
st1lntpptmp-01,poweredOn,Oracle Linux 9 (64-bit),linux,10.5.106.28,st1lntpptmp-01.corp.pvt,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Merchant_platform/st1lntpptmp-01,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,2,30.0,FTB/PPT,,Dan Kovari,Merchant Platform,Non-Production,,,,,vmw-vm-a70e0e7f-03bc-58ae-adff-bfe5938db6e8,
st1lntpptmp-02,poweredOn,Oracle Linux 9 (64-bit),linux,10.5.106.54,st1lntpptmp-02.corp.pvt,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Merchant_platform/st1lntpptmp-02,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,2,30.0,FTB/PPT,,Dan Kovari,Merchant Platform,Non-Production,,,,,vmw-vm-06c9ef7a-15d8-50cb-bdca-9cfc4d3b5a86,
st1lntpptmp-03,poweredOn,Oracle Linux 9 (64-bit),linux,10.5.106.30,st1lntpptmp-03.corp.pvt,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Merchant_platform/st1lntpptmp-03,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,2,30.0,FTB/PPT,,Dan Kovari,Merchant Platform,Non-Production,,,,,vmw-vm-7588dc46-9071-5656-8c08-054c5ac3937e,
st1lntpptmp-04,poweredOn,Oracle Linux 9 (64-bit),linux,10.5.106.19,st1lntpptmp-04.corp.pvt,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Merchant_platform/st1lntpptmp-04,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,2,30.0,FTB/PPT,,Dan Kovari,Merchant Platform,Non-Production,,,,,vmw-vm-eead9817-1d7a-5158-8ba1-8fc5693f0cf0,
st1lntpptmp-05,poweredOn,Oracle Linux 9 (64-bit),linux,10.5.106.27,st1lntpptmp-05.corp.pvt,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Merchant_platform/st1lntpptmp-05,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,2,30.0,FTB/PPT,,Dan Kovari,Merchant Platform,Non-Production,,,,,vmw-vm-4402ff0b-e376-5a18-ae7e-c430ef2cd2a5,
st1lntpptmp-06,poweredOn,Oracle Linux 9 (64-bit),linux,10.5.106.51,st1lntpptmp-06.corp.pvt,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Merchant_platform/st1lntpptmp-06,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,2,30.0,FTB/PPT,,Dan Kovari,Merchant Platform,Non-Production,,,,,vmw-vm-13f6e728-461c-5bcd-815a-f02373527580,
st1lntpptmp-07,poweredOn,Oracle Linux 9 (64-bit),linux,10.5.106.43,st1lntpptmp-07.corp.pvt,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Merchant_platform/st1lntpptmp-07,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,2,30.0,FTB/PPT,,Dan Kovari,Merchant Platform,Non-Production,,,,,vmw-vm-137875a2-ca43-5d01-8ae8-c7e38046662e,
st1lntpptmp-08,poweredOn,Oracle Linux 9 (64-bit),linux,10.5.106.56,st1lntpptmp-08.corp.pvt,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Merchant_platform/st1lntpptmp-08,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,2,30.0,FTB/PPT,,Dan Kovari,Merchant Platform,Non-Production,,,,,vmw-vm-b9309304-23a2-5889-8cc4-a6007c9a466d,
st1lntpptmp-09,poweredOn,Oracle Linux 9 (64-bit),linux,10.5.106.58,st1lntpptmp-09.corp.pvt,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Merchant_platform/st1lntpptmp-09,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,2,30.0,FTB/PPT,,Dan Kovari,Merchant Platform,Non-Production,,,,,vmw-vm-f70c7e8c-0c58-54a7-8cbb-efadf9cef9c2,
st1lntprmktst01,poweredOn,Oracle Linux 8 (64-bit),linux,10.5.33.167,st1lntprmktst01.corp.pvt,/PHX1-THRYV-DC/vm/LINUX_SERVERS/PERSONAL/st1lntprmktst01,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,1,4.0,TEST,Unknown,Michael Kuriger,Personal,Non-Production,,,,,vmw-vm-5b383f84-0548-5e7c-8a4d-7d4b29af8c27,
st1lntrm1db01,poweredOn,Oracle Linux 8 (64-bit),linux,10.5.16.147,st1lntrm1db01.corp.pvt,/PHX1-THRYV-DC/vm/LINUX_SERVERS/DB/Oracle/Non_prod/st1lntrm1db01,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,2,16.0,FTA/CFIT,KGEN,Shakir Mustafa,Oracle DB,Non-Production,,,,,vmw-vm-ae3f2930-8f5c-5433-ae07-2897b829e7bf,
st1lntrm1db02,poweredOn,Oracle Linux 8 (64-bit),linux,10.5.16.148,st1lntrm1db02,/PHX1-THRYV-DC/vm/LINUX_SERVERS/DB/Oracle/Non_prod/st1lntrm1db02,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,2,16.0,TEST,,Shakir Mustafa,Oracle DB,Non-Production,,,,,vmw-vm-2b058d9e-5cf7-58b6-9e1b-dc6e88e80988,
st1lntrm1db03,poweredOn,Oracle Linux 8 (64-bit),linux,10.5.16.149,st1lntrm1db03.corp.pvt,/PHX1-THRYV-DC/vm/LINUX_SERVERS/DB/Oracle/Non_prod/st1lntrm1db03,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,2,8.0,TEST,,Shakir Mustafa,Oracle DB,Non-Production,,,,,vmw-vm-b6d93803-94ba-5906-8698-b5d8234229fd,
st1lntrm1db04,poweredOn,Oracle Linux 8 (64-bit),linux,10.5.16.150,st1lntrm1db04.corp.pvt,/PHX1-THRYV-DC/vm/LINUX_SERVERS/DB/Oracle/Non_prod/st1lntrm1db04,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,2,8.0,TEST,,Shakir Mustafa,Oracle DB,Non-Production,,,,,vmw-vm-b5303d1e-0cb1-5973-9422-ed1d98101075,
st1lntsfot4195,poweredOn,Oracle Linux 7 (64-bit),linux,10.15.5.6,st1lntsfot4195,/PHX1-THRYV-DC/vm/LINUX_SERVERS/DB/Oracle/st1lntsfot4195,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,2,8.0,TEST,,Shakir Mustafa,Oracle DB,Non-Production,,,,,vmw-vm-5638fb85-af54-5145-9999-1766dca022bb,
st1lntsmb,poweredOn,Oracle Linux 8 (64-bit),linux,10.5.33.156,st1lntsmb.corp.pvt,/PHX1-THRYV-DC/vm/TBM/st1lntsmb,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,2,4.0,TEST,,Michael Kuriger,SMB,Non-Production,,,,,vmw-vm-50d4bf21-5ab8-531c-832e-92039abc7d2c,
st1lnttestoel9u-Decomm,poweredOff,Oracle Linux 9 (64-bit),linux,,st1lnttestoel9u.corp.pvt,/PHX1-THRYV-DC/vm/RETIRED/DECOMMISSIONED/st1lnttestoel9u-Decomm,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,2,2.0,,,Michael Kuriger,Personal,,,,,,vmw-vm-a67f5221-639f-5ea8-908c-ad5f88240dcd,
st1lnttws01,poweredOn,Oracle Linux 8 (64-bit),linux,10.5.16.216,st1lnttws01.corp.pvt,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Tws/Non_prod/st1lnttws01,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,8,18.0,TEST,,Jason I,TWS,Non-Production,,,,,vmw-vm-fe50fae8-19dc-5d11-9f68-a5c4d11d4822,
st1lnttwst01,poweredOn,Oracle Linux 8 (64-bit),linux,10.5.16.116,st1lnttwst01.corp.pvt,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Tws/Non_prod/st1lnttwst01,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,2,8.0,TEST,,Jason I,TWS,Non-Production,,,,,vmw-vm-834ed7dc-899c-5433-8403-70eeefff9fcd,
st1lntvp1db02,poweredOn,Oracle Linux 8 (64-bit),linux,10.5.16.159,st1lntvp1db02.corp.pvt,/PHX1-THRYV-DC/vm/LINUX_SERVERS/DB/Oracle/Non_prod/st1lntvp1db02,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,2,16.0,FTA/CFIT,RATES,Shakir Mustafa,Oracle DB,Non-Production,,,,,vmw-vm-2a7a9dc1-62c2-5f73-8a2a-ee1da1306fa7,
st1lntvp1db03,poweredOn,Oracle Linux 8 (64-bit),linux,10.5.16.160,st1lntvp1db03.corp.pvt,/PHX1-THRYV-DC/vm/LINUX_SERVERS/DB/Oracle/Non_prod/st1lntvp1db03,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,2,16.0,TEST,,Shakir Mustafa,Oracle DB,Non-Production,,,,,vmw-vm-aab90875-5e0d-5999-a252-f73fe9db105f,
st1lntvp1db04,poweredOn,Oracle Linux 8 (64-bit),linux,10.5.16.161,st1lntvp1db04.corp.pvt,/PHX1-THRYV-DC/vm/LINUX_SERVERS/DB/Oracle/Non_prod/st1lntvp1db04,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,2,16.0,TEST,,Shakir Mustafa,Oracle DB,Non-Production,,,,,vmw-vm-3957a233-a3a7-524d-8476-38a727195da1,
st1lntvp1db05,poweredOn,Oracle Linux 8 (64-bit),linux,10.5.16.162,st1lntvp1db05.corp.pvt,/PHX1-THRYV-DC/vm/LINUX_SERVERS/DB/Oracle/Non_prod/st1lntvp1db05,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,2,16.0,TEST,,Shakir Mustafa,Oracle DB,Non-Production,,,,,vmw-vm-d0f657ce-8955-5da5-a337-ad691fb1dcdb,
st1lntwe6tdb02,poweredOn,Oracle Linux 8 (64-bit),linux,10.5.16.122,st1lntwe6tdb02.corp.pvt,/PHX1-THRYV-DC/vm/LINUX_SERVERS/DB/Oraclefeatures/st1lntwe6tdb02,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,6,48.0,FTA/CFIT,Content Listing,Shakir Mustafa,Oracle Feat DB,Non-Production,,,,,vmw-vm-cc1f8414-ea26-58a2-a8ac-f90eb427ee62,
st1lntwe7db-01,poweredOn,Oracle Linux 8 (64-bit),linux,10.5.16.133,st1lntwe7db-01.corp.pvt,/PHX1-THRYV-DC/vm/LINUX_SERVERS/DB/Oraclefeatures/st1lntwe7db-01,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,12,48.0,FTA/CFIT,Content Listing,Shakir Mustafa,Oracle Feat DB,Non-Production,,,,,vmw-vm-bb8cb225-c303-5a68-94bd-321a1ec7fafb,
st1lnvclspct01,poweredOn,Oracle Linux 9 (64-bit),linux,10.5.5.68,st1lnvclspct01.corp.pvt,/PHX1-THRYV-DC/vm/TBM/st1lnvclspct01,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,2,32.0,FTX/PM,,David Vazgenovich Shakaryan,Content Listing/Spectrum QA,Non-Production,,,,,vmw-vm-fa88fa17-d989-546c-9ef9-3487bed8ca93,
st1lnvclspct02,poweredOn,Oracle Linux 9 (64-bit),linux,10.5.5.67,st1lnvclspct02.corp.pvt,/PHX1-THRYV-DC/vm/TBM/st1lnvclspct02,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,2,32.0,FTX/PM,,David Vazgenovich Shakaryan,Content Listing/Spectrum QA,Non-Production,,,,,vmw-vm-6f21418a-2f8c-5b5b-b354-97f6c83bcbdc,
st1lnvsemweb01,poweredOn,Oracle Linux 8 (64-bit),linux,10.5.5.46,st1lnvsemweb01.corp.pvt,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Sem/Non_prod/st1lnvsemweb01,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,2,8.0,FTX/PM,Unknown,Divya Kumari Chandrababu,SEM,Non-Production,,,,,vmw-vm-a9502a0d-481e-597b-a915-f98ed5b2f668,
st1lpar22rd01,poweredOn,Oracle Linux 8 (64-bit),linux,10.5.106.42,st1lpar22rd01.corp.pvt,/PHX1-THRYV-DC/vm/LINUX_SERVERS/INFRA/Prod/st1lpar22rd01,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,8,32.0,PROD,AIX LPAR Tool,Tammy Strawderman,LPAR2RRD,Production,,,,,vmw-vm-d63fedbc-5105-5a79-9d4d-6de47ed4f272,
st1npnetsensr01,poweredOn,Oracle Linux 8 (64-bit),linux,10.5.6.155,st1npnetsensr01.corp.pvt,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Infosec/st1npnetsensr01,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,8,32.0,PROD,Rapid7 Sensor,Thomas Koo,Rapid 7,Production,,,,,vmw-vm-21ce6d1a-ed81-578b-9392-5d48fcd24e5e,
st1sqldbt01,poweredOn,Ubuntu Linux (64-bit),linux,151.138.4.136,st1sqldbt01,/PHX1-THRYV-DC/vm/LINUX_SERVERS/APP/Infosec/st1sqldbt01,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,1,2.0,TEST,SQL,Shakir Mustafa,Mysql DB,Non-Production,,,,,vmw-vm-5eb297bd-94ce-5c04-8704-27f3fccbaadb,
st1vcrepl01,poweredOn,Other 3.x or later Linux (64-bit),linux,10.5.107.230,st1vcrepl01,/PHX1-THRYV-DC/vm/PLATFORM/st1vcrepl01,https://phx1-thryv-vcsa01.expedient.com,/PHX1-THRYV-DC,1,4.0,PROD,,Elroy Nazareth,XVMotion Tool,Production,,,,,vmw-vm-93c47848-81e1-51a0-bead-7f6a611babdf,
